Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD12480,23-10-2024,27-10-2024,CUST5044,Steven Lin,Corporate,PROD13945,Keyboard,Electronics,West,North Carolina,Christopherburgh,1,1592,5,1512.4,1169.73,342.67,Cash,Cancelled,"Gallagher, Burns and Jones",vcarey@ryan.com,16,No,0
ORD12481,25-03-2024,27-03-2024,CUST3406,Lisa Alvarez,Home Office,PROD78253,Sofa,Furniture,South,Michigan,West Travis,7,3149,20,17634.4,11599.38,6035.02,Credit Card,returned,Hill-Ewing,rachaelchavez@fox.com,47,No,0
ORD12482,28-03-2025,31-03-2025,CUST1236,Lisa Hernandez,Consumer,PROD99836,Sofa,Furniture,South,West Virginia,Wrightshire,10,2286,10,20574,13836.61,6737.39,UPI,Cancelled,Carpenter PLC,juliegriffith@armstrong-ramirez.com,39,No,0
ORD12483,17-10-2024,24-10-2024,CUST6216,Kevin Wilson,Consumer,PROD14416,Pen,Office Supplies,South,New Mexico,Hernandezhaven,2,700,15,1190,1016.69,173.31,UPI,Cancelled,"Ellis, Williams and Pena",colleennelson@decker.com,39,No,0
ORD12484,19-04-2025,20-04-2025,CUST8827,Robert Mckee,Consumer,PROD77766,Headphone,Electronics,South,Mississippi,New Nicholas,7,2712,5,18034.8,11835.32,6199.48,Net Banking,returned,Hardy Ltd,henryreyes@perry-sherman.com,16,No,0
ORD12485,16-05-2025,18-05-2025,CUST8155,Kayla Richardson,Consumer,PROD88106,Snacks,Glocery,North,South Dakota,South Michellefort,4,2650,20,8480,5247.92,3232.08,UPI,returned,"Turner, Barker and Shea",matthew41@morales.com,7,Yes,44
ORD12486,21-04-2025,24-04-2025,CUST9151,Jimmy Michael,Home Office,PROD17656,Stapler,Office Supplies,South,Rhode Island,Lake Michaelfort,8,3030,5,23028,18047.03,4980.97,Net Banking,Pending,Graves Ltd,opetty@sanders.com,35,No,0
ORD12487,09-12-2023,15-12-2023,CUST9625,Sherry Berg,Corporate,PROD94991,Monitor,Electronics,North,Mississippi,Brianshire,4,274,10,986.4,664.81,321.59,UPI,Delivered,"Singleton, Green and Howard",qwilliamson@taylor-wood.com,22,No,0
ORD12488,23-03-2024,28-03-2024,CUST7930,William Bauer,Corporate,PROD17501,Mouse,Electronics,East,South Carolina,Angelahaven,4,990,15,3366,2681.6,684.4,Credit Card,Delivered,"Herring, Quinn and Rodriguez",shelby14@brown-bishop.com,15,No,0
ORD12489,13-03-2024,14-03-2024,CUST4278,Dawn Gonzalez,Consumer,PROD12216,Cooking Oil,Glocery,East,Minnesota,Lake Kellie,7,2601,10,16386.3,11612.23,4774.07,UPI,Cancelled,"Miller, Lambert and Glover",mcastillo@barr.com,48,No,0
ORD12490,31-10-2023,01-11-2023,CUST7726,Pamela Palmer,Corporate,PROD20280,Office Chair,Furniture,North,Delaware,Johnville,1,3763,0,3763,2863.34,899.66,Cash,Cancelled,Alexander-Lee,timothyowens@mason.com,42,No,0
ORD12491,16-09-2024,17-09-2024,CUST6757,Michelle Hill,Consumer,PROD22146,Bookshelf,Furniture,North,Delaware,Nelsonland,5,2488,5,11818,7254.14,4563.86,Cash,Pending,Smith-Anderson,johnhernandez@shepherd-thompson.com,17,No,0
ORD12492,22-10-2024,24-10-2024,CUST3846,Ian Sanders,Consumer,PROD92924,Dining Table,Furniture,North,Arizona,New Alishaside,10,940,5,8930,5960.55,2969.45,Cash,Delivered,Brown and Sons,speterson@rollins-willis.org,17,No,0
ORD12493,21-07-2025,23-07-2025,CUST8182,Justin Briggs,Home Office,PROD67653,Cooking Oil,Glocery,South,Oklahoma,Castillomouth,3,4564,0,13692,9385.73,4306.27,Credit Card,returned,Morrow Inc,uwilson@palmer-rodriguez.net,35,No,0
ORD12494,08-05-2024,15-05-2024,CUST3029,Corey Jackson,Consumer,PROD73228,Pen,Office Supplies,West,North Carolina,Lake Howardchester,7,4812,15,28631.4,25145.72,3485.68,Net Banking,returned,"Richards, Lewis and Lutz",lindseymelissa@evans.info,31,No,0
ORD12495,10-09-2024,15-09-2024,CUST1981,Stephen Beck,Home Office,PROD91720,Snacks,Glocery,North,Delaware,South Michael,9,606,10,4908.6,3900.22,1008.38,Net Banking,returned,"Nguyen, Hill and Turner",nicholas34@payne.info,13,No,0
ORD12496,12-08-2025,19-08-2025,CUST9854,Andrew Burgess,Consumer,PROD82546,Sugar,Glocery,South,Oregon,Wendyfort,6,4855,5,27673.5,21607.84,6065.66,Cash,Pending,Hamilton-Lewis,baileykenneth@gonzalez.com,30,No,0
ORD12497,24-04-2024,25-04-2024,CUST6197,Aaron Cisneros,Home Office,PROD87020,Bookshelf,Furniture,South,Missouri,New Rickyton,4,4988,5,18954.4,14277.46,4676.94,Net Banking,Delivered,Taylor LLC,stevenrobinson@richardson.com,38,No,0
ORD12498,28-10-2024,04-11-2024,CUST7367,Brandi Kennedy,Corporate,PROD23825,Calculator,Office Supplies,North,Washington,Keithborough,2,3505,20,5608,4839.53,768.47,Net Banking,Pending,"Cox, Lara and Mckinney",brian89@clark.com,46,No,0
ORD12499,22-10-2024,25-10-2024,CUST7536,Whitney Hoover,Consumer,PROD39087,Laptop,Electronics,North,Michigan,Amandaburgh,10,1534,5,14573,8750.87,5822.13,Cash,returned,"Santos, Colon and Prince",lsmith@watts-gill.net,35,No,0
ORD12500,26-06-2024,03-07-2024,CUST5949,Jennifer Nichols,Home Office,PROD36770,Notebook,Office Supplies,West,Texas,East Brianmouth,8,3675,10,26460,22437.74,4022.26,Cash,Delivered,Avery Ltd,schmidtdarryl@ray.com,10,No,0
ORD12501,20-07-2024,24-07-2024,CUST6904,Christina Stevenson,Consumer,PROD92816,Sugar,Glocery,East,West Virginia,North Thomaschester,3,453,20,1087.2,964.09,123.11,Cash,Cancelled,Lee Inc,melissasmith@cox-patel.biz,9,Yes,33
ORD12502,11-03-2024,18-03-2024,CUST8943,Eric Drake,Corporate,PROD72719,Sofa,Furniture,North,Idaho,East Danielle,2,3546,5,6737.4,4644.7,2092.7,Credit Card,Pending,"Hamilton, Soto and Jones",qsmith@peck-blanchard.com,32,No,0
ORD12503,14-06-2024,21-06-2024,CUST9858,Kevin Evans,Consumer,PROD65625,Office Chair,Furniture,West,Connecticut,South Roger,1,2615,10,2353.5,1951.28,402.22,Cash,Cancelled,Price Group,jason58@banks.com,37,No,0
ORD12504,21-01-2025,25-01-2025,CUST5917,Casey Soto,Corporate,PROD13009,Laptop,Electronics,North,Maine,Melissaberg,2,3094,20,4950.4,4199.79,750.61,Cash,returned,"Carr, Cabrera and Parsons",herrerajessica@sanchez.com,32,No,0
ORD12505,28-05-2024,02-06-2024,CUST7584,Mary Jones,Home Office,PROD62909,File Folder,Office Supplies,South,Montana,South Kathrynton,7,4114,5,27358.1,20198.93,7159.17,Cash,Cancelled,Trujillo-Williams,christinamorales@davis.com,9,Yes,28
ORD12506,13-05-2024,18-05-2024,CUST1339,Terri Marquez,Home Office,PROD35787,Headphone,Electronics,South,Arizona,West Alexborough,2,3767,10,6780.6,4521.1,2259.5,UPI,Cancelled,Roth-Shaw,vsimmons@erickson.com,32,No,0
ORD12507,08-12-2023,13-12-2023,CUST4919,Dominique Jones,Consumer,PROD74642,Juice Pack,Glocery,East,Connecticut,Carlosmouth,6,3379,20,16219.2,13460.34,2758.86,Credit Card,Pending,Irwin and Sons,mitchellnichole@good.com,1,Yes,40
ORD12508,11-04-2024,15-04-2024,CUST4990,Kevin Johnson,Home Office,PROD96912,Keyboard,Electronics,South,Indiana,Williamchester,9,607,10,4916.7,3153.84,1762.86,UPI,returned,"Vance, Bullock and Cohen",mckinneydorothy@baker-gibbs.com,45,No,0
ORD12509,09-09-2025,13-09-2025,CUST7604,James Burns,Corporate,PROD20461,Snacks,Glocery,West,Louisiana,New Charlesshire,5,513,10,2308.5,1671.67,636.83,Net Banking,Pending,Edwards Inc,umoore@keller.com,17,No,0
ORD12510,02-10-2024,04-10-2024,CUST1090,Dr. Cindy Rios MD,Corporate,PROD36136,Laptop,Electronics,East,Connecticut,West Lisa,3,3316,0,9948,8375.21,1572.79,UPI,Cancelled,Koch-Wright,jamesrodriguez@mitchell.org,39,No,0
ORD12511,12-10-2025,15-10-2025,CUST6319,Paul Hampton,Home Office,PROD52142,Sugar,Glocery,North,Ohio,Davidmouth,4,1837,5,6980.6,6078.77,901.83,Cash,Cancelled,Sanders PLC,sharonmooney@evans.com,50,No,0
ORD12512,08-09-2025,12-09-2025,CUST7224,Kurt Choi,Corporate,PROD34469,Laptop,Electronics,West,Alabama,West Timothyshire,10,2863,0,28630,24192.12,4437.88,Cash,Pending,Mejia-Gilmore,phamdaniel@martinez.net,8,Yes,35
ORD12513,11-11-2024,14-11-2024,CUST6223,Laurie Carson MD,Consumer,PROD12206,Notebook,Office Supplies,North,South Dakota,Jacquelineville,3,4685,5,13352.25,11524.33,1827.92,Net Banking,returned,Watson-Knight,caleb20@payne.com,0,Yes,47
ORD12514,27-02-2024,03-03-2024,CUST4593,Michaela Ellis,Consumer,PROD19792,Sofa,Furniture,West,Washington,Lake Darrell,2,4627,0,9254,7208.45,2045.55,Net Banking,Cancelled,Juarez Group,soniamcdonald@morton.com,45,No,0
ORD12515,17-12-2024,24-12-2024,CUST4906,Kristine Mclaughlin,Corporate,PROD24866,Stapler,Office Supplies,South,Ohio,Lynchport,7,1155,0,8085,5290.25,2794.75,Credit Card,Pending,Stone PLC,ariasmichael@perry-garza.com,31,No,0
ORD12516,02-04-2024,03-04-2024,CUST3504,William Smith,Home Office,PROD69360,Laptop,Electronics,East,Idaho,Lake Chelseaburgh,6,2308,15,11770.8,8617.35,3153.45,UPI,Pending,Shea-Riley,andrea57@villa.com,44,No,0
ORD12517,11-07-2024,14-07-2024,CUST2081,Paul Nichols,Home Office,PROD72320,Bookshelf,Furniture,East,Washington,Lisafort,3,4723,10,12752.1,10890.27,1861.83,UPI,Delivered,"Rasmussen, Rodriguez and Bautista",brandonpalmer@morton.com,24,No,0
ORD12518,24-04-2024,01-05-2024,CUST1680,Tracey Johnson,Corporate,PROD84076,Sofa,Furniture,East,Kansas,West Brenda,3,3692,10,9968.4,7155.95,2812.45,Net Banking,Cancelled,"Rogers, Salazar and Hamilton",allisonwade@zuniga-bond.biz,6,Yes,49
ORD12519,13-05-2025,15-05-2025,CUST5362,John Benton,Home Office,PROD51961,Sugar,Glocery,South,Hawaii,Danielstad,6,1674,10,9039.6,7980.87,1058.73,Net Banking,Cancelled,Sanders PLC,jamessmith@jordan.com,45,No,0
ORD12520,17-06-2024,23-06-2024,CUST5424,Erika Herrera MD,Corporate,PROD27509,Pen,Office Supplies,North,Utah,Alexberg,10,926,20,7408,4936.49,2471.51,UPI,Pending,Douglas-Payne,therrera@wright.com,29,No,0
ORD12521,11-02-2025,15-02-2025,CUST5645,James Larson,Consumer,PROD66037,Keyboard,Electronics,North,New York,Kristenstad,3,1561,15,3980.55,3231.95,748.6,UPI,Cancelled,Castillo-Smith,reginald50@clarke.biz,50,No,0
ORD12522,02-05-2024,08-05-2024,CUST9545,Kristina Taylor,Corporate,PROD47234,Mouse,Electronics,East,New Hampshire,Lake Kevinview,1,164,0,164,111.53,52.47,UPI,returned,"Jenkins, Madden and Rivera",james00@luna-hill.org,50,No,0
ORD12523,31-05-2024,01-06-2024,CUST5229,Miguel Meyer,Consumer,PROD89336,Stapler,Office Supplies,West,Arkansas,North Lucas,7,4406,0,30842,20155.68,10686.32,UPI,returned,Allen-Hall,kyle81@baird.biz,45,No,0
ORD12524,29-03-2025,01-04-2025,CUST7542,Courtney Graves,Home Office,PROD80125,Sugar,Glocery,South,Pennsylvania,West Cory,9,3722,5,31823.1,27187.74,4635.36,UPI,Cancelled,Peterson-Jones,reyesjeffrey@webb-moss.com,13,No,0
ORD12525,13-10-2025,14-10-2025,CUST4927,Joshua Johns,Consumer,PROD16175,Headphone,Electronics,North,Michigan,Ramirezview,9,3318,10,26875.8,19557.62,7318.18,Net Banking,Pending,"Kennedy, Doyle and Newton",adam14@lee-cisneros.com,9,Yes,47
ORD12526,25-12-2023,28-12-2023,CUST8561,David Johnson,Consumer,PROD31487,Juice Pack,Glocery,South,Louisiana,West Robyn,7,1671,15,9942.45,6500.86,3441.59,Net Banking,Pending,Davis Ltd,dromero@wilson.net,6,Yes,39
ORD12527,30-07-2024,02-08-2024,CUST7792,Mrs. Samantha Davis DDS,Home Office,PROD81686,Rice Bag,Glocery,West,Rhode Island,North Richardstad,9,350,10,2835,2487.78,347.22,Credit Card,Delivered,Graham and Sons,madison80@hoffman.info,44,No,0
ORD12528,05-04-2025,12-04-2025,CUST3776,Eduardo Willis,Home Office,PROD32242,Headphone,Electronics,South,Louisiana,Lake Tiffanychester,5,494,0,2470,1541.36,928.64,Net Banking,Cancelled,Williams Group,schroederariana@jackson-green.com,32,No,0
ORD12529,04-07-2024,05-07-2024,CUST5725,Joseph Floyd,Home Office,PROD24832,Bookshelf,Furniture,North,South Dakota,Stephanieview,1,2627,20,2101.6,1391.45,710.15,Cash,returned,Williams-Ford,xperez@atkinson.com,46,No,0
ORD12530,22-12-2023,24-12-2023,CUST1543,Kayla Riley,Corporate,PROD22026,Rice Bag,Glocery,South,Indiana,Austinview,8,4081,10,29383.2,23093.28,6289.92,Credit Card,Delivered,Benson LLC,ryanrichard@shaw.com,7,Yes,35
ORD12531,07-05-2024,13-05-2024,CUST2305,Cameron Rhodes,Consumer,PROD57712,Monitor,Electronics,North,North Carolina,North Michaelborough,2,2744,20,4390.4,3110.2,1280.2,Credit Card,Delivered,"Huang, Bowen and Fry",kevin32@clark-little.com,12,No,0
ORD12532,12-09-2025,16-09-2025,CUST4855,Tyler Valdez,Home Office,PROD27673,Juice Pack,Glocery,South,Missouri,Seanbury,3,3153,5,8986.05,6792.87,2193.18,Net Banking,Cancelled,Hendricks Inc,kennethsmith@richardson.biz,37,No,0
ORD12533,07-02-2025,13-02-2025,CUST9767,Kyle Garcia,Home Office,PROD77153,Notebook,Office Supplies,West,Arizona,New Lindamouth,3,2699,5,7692.15,6016.09,1676.06,UPI,Cancelled,"Adams, Collins and Cabrera",tnguyen@rodriguez-johnson.net,9,Yes,38
ORD12534,06-11-2024,11-11-2024,CUST2198,Gina White,Corporate,PROD20224,Study Table,Furniture,North,Pennsylvania,Melissafort,1,707,5,671.65,450.57,221.08,Net Banking,Delivered,Howard Inc,chavezcorey@coleman.info,4,Yes,43
ORD12535,18-08-2025,24-08-2025,CUST2103,Kevin Alvarado,Consumer,PROD12138,Rice Bag,Glocery,South,Oklahoma,West Michaelland,6,3755,20,18024,12207.65,5816.35,Net Banking,Pending,"Ortega, Marks and Johnson",edward32@huff-cardenas.com,5,Yes,28
ORD12536,26-09-2024,30-09-2024,CUST5697,Mr. Ryan Richmond,Home Office,PROD45432,File Folder,Office Supplies,South,Oklahoma,East Madisonbury,4,3052,5,11597.6,7923.66,3673.94,UPI,Cancelled,"Saunders, Obrien and Daniels",cole48@guerrero.org,50,No,0
ORD12537,17-04-2025,20-04-2025,CUST2128,Walter Jenkins,Consumer,PROD41371,Rice Bag,Glocery,East,Missouri,South Dana,6,2058,5,11730.6,7303.71,4426.89,UPI,Pending,"Cohen, Jensen and Terry",kimberlysmith@mcdowell-jones.biz,15,No,0
ORD12538,28-03-2025,03-04-2025,CUST5409,Christine Ramirez,Corporate,PROD47342,Rice Bag,Glocery,East,Alabama,West Eileen,7,4820,15,28679,24551.65,4127.35,Net Banking,Pending,Wallace-Ho,sandra49@brown-morales.biz,30,No,0
ORD12539,26-05-2024,31-05-2024,CUST2437,Rebecca Mccall,Consumer,PROD78086,Pen,Office Supplies,South,Missouri,West Christopherville,5,2711,10,12199.5,7378.76,4820.74,Cash,Pending,"Martin, Clarke and Robinson",russellzamora@horton.com,37,No,0
ORD12540,05-05-2025,11-05-2025,CUST1489,Jimmy Robinson,Consumer,PROD27352,Headphone,Electronics,North,Hawaii,Hicksland,8,2465,5,18734,13455.61,5278.39,Cash,Pending,Williams-Hammond,brent43@johnson.net,27,No,0
ORD12541,19-02-2025,24-02-2025,CUST3141,Patricia Ballard,Home Office,PROD59903,Monitor,Electronics,North,Illinois,Port Saraport,4,3760,0,15040,10110.54,4929.46,Net Banking,Cancelled,"Graham, Cooper and Harris",petersjames@bullock.info,35,No,0
ORD12542,01-11-2024,03-11-2024,CUST6549,Johnny Hunter,Corporate,PROD21619,Calculator,Office Supplies,East,North Dakota,New Kelli,1,1492,0,1492,1053.31,438.69,UPI,returned,Russell-Benson,smithcarl@morgan.org,13,No,0
ORD12543,25-08-2024,29-08-2024,CUST5965,Becky Jones,Consumer,PROD48368,Notebook,Office Supplies,North,Indiana,Jasonfort,4,2615,5,9937,6586.34,3350.66,Net Banking,Cancelled,Lowe-Goodman,zkelly@smith.org,16,No,0
ORD12544,23-02-2025,01-03-2025,CUST3660,Tara Armstrong,Home Office,PROD21136,Cooking Oil,Glocery,North,Idaho,Lake Chad,1,4303,10,3872.7,2903.11,969.59,Credit Card,Pending,Holmes-Hunt,johnsondaniel@sosa.com,13,No,0
ORD12545,25-08-2025,28-08-2025,CUST4261,Gail Baker,Home Office,PROD43831,Study Table,Furniture,North,New Mexico,North Scottmouth,6,1046,0,6276,4851.19,1424.81,UPI,Pending,Brown LLC,olivia37@berry.info,30,No,0
ORD12546,11-07-2024,18-07-2024,CUST5935,Thomas Martin,Corporate,PROD59149,Cooking Oil,Glocery,West,South Dakota,North Teresa,3,2456,15,6262.8,4109.93,2152.87,Cash,Cancelled,"Mcmillan, Webb and Chen",smcdonald@stephens-hicks.com,15,No,0
ORD12547,17-10-2024,20-10-2024,CUST9142,Joel Gould,Corporate,PROD66885,Cooking Oil,Glocery,East,Tennessee,Ethanborough,5,832,20,3328,2102.33,1225.67,Net Banking,Delivered,"Smith, Calhoun and Torres",wmoore@ramirez.org,38,No,0
ORD12548,19-04-2025,25-04-2025,CUST3038,Jennifer Cook,Home Office,PROD70008,Sofa,Furniture,South,Connecticut,Elizabethmouth,9,4319,10,34983.9,29077.72,5906.18,Cash,Delivered,Pugh-Hammond,chad45@barrett.com,12,No,0
ORD12549,10-04-2025,14-04-2025,CUST7712,Samantha Jackson,Corporate,PROD16582,File Folder,Office Supplies,West,Idaho,East Dawnhaven,8,4135,15,28118,19760.77,8357.23,UPI,Delivered,Marshall Inc,heathersmith@martinez-mccann.net,4,Yes,39
ORD12550,20-07-2025,25-07-2025,CUST4322,Michelle Williams,Home Office,PROD11437,Study Table,Furniture,North,Tennessee,Cassandraborough,3,3888,20,9331.2,7582.84,1748.36,Credit Card,Pending,Baker PLC,davidsmall@turner.com,35,No,0
ORD12551,06-07-2024,09-07-2024,CUST4334,Brittney Bond,Home Office,PROD30698,Stapler,Office Supplies,North,North Carolina,East Sean,10,2727,10,24543,16366.38,8176.62,Net Banking,Delivered,"Guerrero, Durham and Mcdonald",ralphwallace@moore-perkins.com,30,No,0
ORD12552,17-08-2024,20-08-2024,CUST6097,Linda Haynes,Corporate,PROD66210,Cooking Oil,Glocery,East,Kansas,New Christineport,3,3697,20,8872.8,6185.02,2687.78,Credit Card,Delivered,Jordan Ltd,madelinefletcher@moore.info,11,No,0
ORD12553,08-03-2024,13-03-2024,CUST7869,Kelly Fuller,Consumer,PROD48962,Rice Bag,Glocery,North,Wisconsin,North Caitlinchester,3,3459,10,9339.3,7540.8,1798.5,Net Banking,Cancelled,"Arroyo, Love and Harris",zlopez@chang.com,22,No,0
ORD12554,16-01-2024,19-01-2024,CUST8841,Kenneth Beck,Corporate,PROD92272,Study Table,Furniture,West,Ohio,Colemanmouth,1,2344,5,2226.8,1762.68,464.12,UPI,Delivered,Kim-Miller,dayblake@wells.com,20,No,0
ORD12555,23-02-2025,27-02-2025,CUST5880,Thomas Sheppard,Corporate,PROD59887,Rice Bag,Glocery,West,Connecticut,New Eric,2,3892,20,6227.2,5399.96,827.24,UPI,Cancelled,Marquez PLC,wpalmer@campbell.biz,27,No,0
ORD12556,23-11-2024,29-11-2024,CUST1498,Dr. Jason Ford,Corporate,PROD93740,Juice Pack,Glocery,East,Louisiana,South Amber,4,2764,5,10503.2,9106.11,1397.09,Credit Card,Cancelled,Long and Sons,michael97@wood.net,8,Yes,36
ORD12557,28-01-2025,29-01-2025,CUST8039,Jamie Clark,Consumer,PROD15418,File Folder,Office Supplies,South,North Dakota,East Lindaborough,9,257,20,1850.4,1116.58,733.82,Net Banking,Cancelled,Gonzalez-Jones,pdouglas@jensen.com,14,No,0
ORD12558,13-09-2024,18-09-2024,CUST8271,Joshua Klein,Home Office,PROD34724,Sugar,Glocery,South,South Dakota,North Beverly,10,361,0,3610,2547.72,1062.28,Net Banking,Pending,"Gonzales, Diaz and Wilson",coopermatthew@rasmussen-glass.com,30,No,0
ORD12559,03-08-2024,07-08-2024,CUST8769,Melissa Mitchell PhD,Home Office,PROD57166,Notebook,Office Supplies,South,Indiana,Lake Maria,3,816,0,2448,1618.11,829.89,UPI,Pending,Baker and Sons,daviskaren@collins-robbins.net,12,No,0
ORD12560,29-09-2025,02-10-2025,CUST6546,Matthew Hammond,Corporate,PROD50511,File Folder,Office Supplies,North,Hawaii,Jessicamouth,9,3440,0,30960,26983.36,3976.64,UPI,Delivered,"Griffin, Phillips and Harris",steven40@nguyen.org,14,No,0
ORD12561,09-03-2024,12-03-2024,CUST2605,Andrea White,Consumer,PROD72157,Calculator,Office Supplies,East,Michigan,North Leonard,4,579,5,2200.2,1648.18,552.02,Net Banking,Cancelled,Ruiz-Myers,doyledavid@conrad-roberson.com,17,No,0
ORD12562,21-06-2024,28-06-2024,CUST2475,Linda Wilson,Consumer,PROD45680,Laptop,Electronics,West,Nevada,Jeffreyport,4,501,20,1603.2,1210.85,392.35,Net Banking,Cancelled,Rivas Ltd,petersonwendy@morrison-moreno.com,9,Yes,48
ORD12563,01-11-2023,02-11-2023,CUST3058,Rebecca Sparks,Home Office,PROD34998,Notebook,Office Supplies,North,Texas,Christineside,9,1710,5,14620.5,10613.07,4007.43,Net Banking,Cancelled,Melendez-Gibbs,mooremary@walton.com,13,No,0
ORD12564,21-10-2025,28-10-2025,CUST8924,Michael Bell,Corporate,PROD29341,Headphone,Electronics,West,South Carolina,Silvaborough,5,3405,20,13620,8526.26,5093.74,Cash,Pending,Bradley Ltd,smithjanet@vaughan-carter.info,39,No,0
ORD12565,21-01-2024,28-01-2024,CUST6014,Katherine Bell,Consumer,PROD28133,Laptop,Electronics,West,Indiana,Masonhaven,1,132,20,105.6,84.06,21.54,Credit Card,Delivered,Watkins PLC,kristineanderson@golden.com,40,No,0
ORD12566,30-07-2025,04-08-2025,CUST7046,Jeremiah James,Home Office,PROD79107,Study Table,Furniture,North,Iowa,Ambermouth,3,1915,5,5457.75,4367.83,1089.92,Cash,returned,Greene and Sons,rodriguezstephen@cox.com,20,No,0
ORD12567,18-07-2025,22-07-2025,CUST4356,Michelle Harrison,Consumer,PROD79052,Study Table,Furniture,East,Connecticut,South Angela,3,3657,10,9873.9,7173.07,2700.83,Cash,Delivered,Rowe-Reilly,keith24@williams.com,4,Yes,32
ORD12568,11-03-2024,14-03-2024,CUST5612,Adam Gordon,Consumer,PROD38463,Calculator,Office Supplies,North,Mississippi,New Thomas,4,2413,5,9169.4,7067.74,2101.66,UPI,Pending,Wall Inc,wgonzalez@caldwell.info,0,Yes,39
ORD12569,25-09-2025,27-09-2025,CUST1944,Daniel Hamilton,Corporate,PROD93423,Bookshelf,Furniture,South,Colorado,West Ryan,9,2323,10,18816.3,11702.44,7113.86,Credit Card,Delivered,Gilbert-Watson,markbarnes@newton.com,32,No,0
ORD12570,21-04-2025,28-04-2025,CUST8921,Adam Walker,Corporate,PROD71206,Snacks,Glocery,West,Oregon,Lake Jaclyn,1,1516,0,1516,1017.41,498.59,Net Banking,Delivered,"Wilson, Bowers and Hawkins",kellyjones@rubio.biz,40,No,0
ORD12571,01-02-2024,08-02-2024,CUST6014,Joshua Kennedy,Home Office,PROD23043,Keyboard,Electronics,North,Texas,New Robertchester,4,4136,20,13235.2,11168.63,2066.57,Net Banking,Delivered,Griffin Inc,charles07@jones.org,24,No,0
ORD12572,27-02-2024,04-03-2024,CUST7078,Jaime Bernard,Corporate,PROD57823,Dining Table,Furniture,West,Hawaii,Donaldland,4,3627,10,13057.2,11212.43,1844.77,Net Banking,returned,"Coleman, Scott and Oneill",sergioalvarez@rubio-gallegos.com,30,No,0
ORD12573,15-01-2025,21-01-2025,CUST8201,James Morales,Corporate,PROD41463,Cooking Oil,Glocery,South,Rhode Island,Caitlinmouth,5,4154,15,17654.5,15587.32,2067.18,Cash,Delivered,Sullivan-Bennett,brian50@baker-higgins.com,50,No,0
ORD12574,18-01-2024,22-01-2024,CUST9159,Joann Parker,Consumer,PROD59075,Sofa,Furniture,South,Wyoming,Pedromouth,2,4903,20,7844.8,4870.64,2974.16,Cash,Delivered,Johnson Group,michaelcline@kerr.info,2,Yes,25
ORD12575,26-01-2024,29-01-2024,CUST1243,Gregory Collins,Corporate,PROD17523,Study Table,Furniture,North,Arkansas,Lake Jenna,4,3445,5,13091,10626.22,2464.78,UPI,returned,"Ray, Barrett and Thompson",fhughes@hall.biz,39,No,0
